"thrush","cover","elevation","loc.x","loc.y"
0,4.7,143,162342.82859,133604.77749
0,4.2,141,167663.99076,133722.5084
0,3.3,118,162443.61312,128981.0491
0,3.9,140,167768.06045,129098.89512
0,2.7,186,172877.84477,138468.13986
0,4.2,157,178195.72424,138593.78158
0,3.8,214,172985.14287,133844.51619
0,3.8,226,178306.30101,133970.22243
0,6.7,172,173092.47273,129221.03646
0,5.1,192,178416.87373,129346.89934
0,5.9,146,183513.56265,138722.55855
0,1.5,186,183627.37935,134099.16366
0,5.5,200,183741.19061,129476.00824
0,1.6,104,151888.7274,124127.42447
0,4.7,122,157216.69999,124237.97488
0,2.7,115,151983.03816,119503.44591
0,5.1,115,157314.20455,119614.3144
0,1.5,113,152077.31568,114879.92
0,3,117,157411.62522,114990.94187
0,0.5,140,162544.51399,124352.11776
0,3.2,177,167872.13096,124470.35154
0,1.2,138,162645.30019,119728.56201
0,3.1,206,167976.41213,119846.91271
0,0.5,124,162746.15541,115105.29925
0,16.6,138,168080.25529,115223.54582
0,0.8,230,173200.02705,124592.63393
0,10,225,178527.56664,124718.37082
0,1.8,196,173307.13182,119969.31499
0,7.2,226,178638.13062,120095.22212
0,3.5,153,173414.67272,115346.09939
0,5.5,216,178748.69443,115472.15957
0,4.8,195,183855.12861,124847.63913
0,11.2,200,183968.9328,120224.65505
0,3.9,168,184082.60131,115602.07807
0,27.8,147,188125.85155,166609.8475
0,1.4,238,188243.60208,161986.37579
0,3.9,143,188361.13275,157362.35605
0,2.3,204,193423.87722,166747.34607
0,4.6,236,198721.04655,166887.9314
0,4.3,253,193544.5014,162123.95123
0,7.4,267,198845.23091,162264.03684
0,8.5,148,193665.36059,157499.99568
0,1,256,198969.41285,157640.15526
0,4.2,241,204018.35049,167031.7407
0,0.9,223,209315.77966,167180.00023
0,10.1,232,204145.85911,162407.92187
0,0.8,129,209446.12172,162556.21168
0,3.3,168,204273.36317,157784.10881
0,11,124,209577.42608,157932.48374
0,0.4,201,214612.30786,167332.69296
0,13.8,204,219909.43997,167488.58509
0,0.1,177,214746.92229,162709.00141
0,3.9,161,220046.87142,162865.00402
0,0.1,139,214880.581,158085.34634
0,14.5,154,220184.29782,158241.48445
0,2.7,110,188479.08443,152732.41631
0,25.1,85,188596.06971,148108.52911
0,1.9,71,188713.85021,143485.44422
0,5.8,180,193786.1009,152870.10811
0,11,175,199093.73712,153011.04887
0,10.2,118,193907.49761,148246.31538
0,15.8,126,199217.91537,148387.30719
0,10.5,83,194028.06285,143623.28052
0,1.3,91,199342.29461,143763.14066
0,0.3,123,204401.01292,153155.06901
0,3.8,127,209708.18483,153302.88596
0,3.2,89,204528.51926,148531.39645
0,4.2,100,209838.75726,148679.90614
0,7.1,98,204655.83539,143907.28802
0,4.4,98,209970.02414,144056.48587
0,8.2,118,215015.12495,153455.8617
0,5,138,220321.87667,153612.73937
0,5.5,90,215149.4815,148832.99463
0,5.5,97,220459.29373,148989.35903
0,4,77,215283.16679,144209.64505
0,2.9,84,220596.93371,144365.5267
0,9.6,172,188831.55754,138855.85795
1,2.7,185,188948.24631,134232.19494
0,6.4,166,189065.51623,129609.21108
0,4.6,103,194148.71929,138993.33945
0,6.4,71,199465.99735,139133.54658
0,4.6,159,194269.2997,134369.38472
0,3.9,112,199589.87112,134510.15647
0,3.9,164,194389.41573,129746.50327
0,3.3,128,199713.53445,129887.34697
0,6.6,60,204783.63932,139277.78774
0,4.5,87,210100.6182,139426.41541
0,5,71,204910.45588,134654.45177
0,4,58,210230.9372,134802.55733
0,3.8,81,205037.44839,130031.70647
0,22.2,53,210361.01388,130180.46477
0,1.2,69,215417.46595,139579.61365
0,2.5,72,220733.96719,139736.14041
0,1.3,67,215551.19173,134955.7715
0,7.7,74,220871.24601,135112.90219
0,6.7,60,215685.07619,130333.73321
0,9.9,95,221008.29124,130490.27049
0,7.7,174,189182.47856,124981.0061
0,4.6,162,189299.74598,120358.19369
0,3.2,164,189416.68336,115735.7816
0,3.8,173,194510.10804,125118.42893
0,11.6,138,199837.33816,125259.32538
0,7.5,127,194630.21398,120495.71596
0,5.9,149,199960.99261,120636.68035
0,15.6,121,194750.59774,115873.49521
0,17.4,124,200084.62677,116014.9153
0,6,92,205164.57996,125403.75052
0,2.5,77,210491.93538,125552.59071
0,7.6,138,205291.5691,120781.17245
0,3.4,107,210621.79235,120930.06972
0,8,143,205418.53375,116159.47227
0,3.9,147,210752.4621,116308.64757
0,3,68,215818.44584,125705.86445
0,5,44,221145.50043,125862.42972
0,1.1,98,215952.57477,121083.4099
0,6.4,110,221282.55103,121239.96729
0,3.7,130,216085.99503,116461.61337
0,7.5,118,221419.46065,116617.91227
0,4.2,171,225206.24566,167647.6374
0,3.7,163,230502.94811,167810.52654
0,7.4,156,225346.96301,163024.18127
0,4.5,157,230646.93679,163187.14667
0,4.2,169,225487.67577,158400.78402
0,5.3,146,230790.93516,158563.87656
0,0.4,157,235799.46205,167977.61239
0,6.7,118,241095.83842,168148.27687
0,0.2,134,235946.77898,163354.35491
0,6.3,110,241246.50379,163525.35454
0,2.3,131,236094.07818,158731.19897
0,6.5,153,241397.10824,158902.30763
0,1.3,89,246392.2799,168322.51329
0,5.1,113,246546.11936,163699.69587
0,1,120,251845.52184,163878.0268
0,7.8,133,246700.02759,159076.75968
0,0.8,87,252002.81138,159255.41195
0,8.2,57,257304.52451,159435.06227
0,1.8,136,225628.54571,153772.1612
0,15.6,126,230935.09929,153935.3839
0,0.8,117,225769.25467,149148.90607
0,4.6,145,231079.00839,149312.47524
0,0.2,91,225909.99459,144524.65853
0,4,99,231223.20691,144688.35627
0,1.9,172,236241.54237,154102.82534
0,8.3,138,241547.88611,154274.03826
0,4.9,126,236388.91845,149480.04216
0,12,105,241698.48352,149651.1412
0,4.8,107,236535.85499,144856.55412
0,11.7,88,241849.10317,145028.27299
0,4,122,246854.116,154448.60222
0,3.4,99,252160.2888,154627.17239
0,3.7,106,247008.02322,149825.81606
0,3,78,252317.34846,150004.49187
0,1.7,87,247161.92903,145203.02286
0,5.2,69,252474.61396,145382.05541
0,1,58,257466.11146,154809.71568
0,6,57,257626.78315,150187.15891
0,0.9,88,257787.21511,145564.87372
0,6.8,82,226050.7709,139895.35523
0,3.2,112,231366.94653,140059.60229
0,15.1,105,226191.20769,135272.65522
0,2.8,101,231511.01429,135437.64801
0,6.8,69,226331.64182,130650.03305
0,2.2,85,231654.82848,130815.03982
0,2,113,236683.83842,140228.41332
0,0.2,87,241999.79595,140400.20469
0,7.7,97,236830.69801,135606.44487
0,0.4,97,242150.31063,135777.61354
0,19.2,74,236977.86649,130983.88725
0,0,85,242300.80428,131155.13647
0,6.1,79,247315.97578,140575.0522
0,0.5,80,252632.09298,140753.99305
0,4.6,86,247469.79953,135952.58579
0,5.5,73,252789.03653,136131.6604
0,1.6,82,247623.61963,131330.19258
0,3.4,73,252946.2891,131509.65636
0,5.5,58,257947.78319,140937.0101
0,2.2,44,258108.47823,136314.84615
0,7,47,258268.82224,131692.92986
0,19.3,40,226472.22953,126022.20212
0,4.4,60,231798.80089,126187.22208
0,29.5,95,226612.65836,121399.75127
0,5.4,69,231942.90499,121564.07628
0,26.8,112,226753.196,116777.71153
0,3.2,94,232086.15896,116941.70587
0,4.7,62,237125.19812,126356.11702
0,5.1,91,242451.46872,126527.44995
0,1.3,100,237272.10005,121733.00313
0,7.6,85,242601.95334,121905.14251
0,1,60,237419.834,117110.6526
0,10.8,44,242752.43655,117282.79402
0,2.2,69,247777.61537,126702.59368
0,10.4,54,253103.73691,126881.85148
0,2.1,48,247931.42659,122080.3729
0,6.5,29,253260.64952,122259.70751
0,1.6,22,248085.23985,117458.1069
0,1.3,8,253417.7884,117638.09209
0,1.1,31,258429.36967,127065.21382
0,3,13,258590.05978,122443.18801
0,4.9,10,258758.26003,117834.65666
0,3.7,88,262775.54164,154992.66817
0,3.9,39,262935.87724,150373.40371
0,3.3,66,263099.69939,145751.03355
0,1.1,56,268244.91752,150563.25155
0,8.8,38,268412.01743,145941.05168
0,0.6,55,263263.68613,141123.58136
0,10.3,46,263427.46557,136501.51605
0,1.8,29,263591.25581,131879.41687
0,7.1,36,268579.36201,141313.71381
0,3.1,20,273894.95295,141507.90609
0,1.7,34,268746.44867,136691.7018
0,9.4,10,274065.17701,136885.9389
0,13.7,15,268913.55166,132069.71035
0,19.8,4,274235.79032,132264.06911
0,15.4,13,279384.06285,137084.23744
0,4.8,10,279557.59002,132462.47183
0,3.9,14,263755.22036,127252.11082
0,2.7,8,263918.99548,122630.17837
0,1.8,6,269080.83175,127442.51037
0,6.9,13,274406.30092,127636.72535
0,6.7,12,269247.37087,122836.61769
0,5.6,360,-216172.39415,111827.87663
0,4.5,354,-216306.28344,107205.78004
0,4.2,373,-216440.19934,102582.88419
0,5.8,350,-210835.21398,111675.72998
0,5.5,371,-205498.55144,111527.04496
0,6,375,-210966.15391,107053.59325
0,4.9,399,-205626.03301,106904.36599
0,6.6,348,-211097.14466,102430.61703
0,2.8,388,-205753.51323,102281.77924
0,5.1,390,-200161.62129,111381.725
0,2.3,380,-194824.59643,111240.25184
0,6.7,381,-200285.79999,106758.9632
0,3.3,358,-194945.45322,106617.40655
0,6.4,381,-200409.97652,102136.29252
0,3.6,360,-195066.34659,101994.65287
0,5.9,385,-189487.4075,111102.56965
0,3,375,-189604.99307,106479.63885
0,5.6,337,-189722.54267,101856.8048
0,5.7,394,-216574.81097,97955.28923
0,4.7,385,-216708.51919,93333.06535
0,6.2,373,-216842.93172,88710.1691
0,3.1,371,-211227.70771,97802.91516
0,5.8,379,-205881.13884,97654.00282
0,0.6,405,-211358.85859,93180.62453
0,6,399,-206008.61683,93031.61686
0,0.4,382,-211489.34125,88557.58899
0,5.2,391,-206136.23189,88408.98932
0,1.1,376,-200534.29339,97508.4265
0,4.7,375,-195187.33403,97366.70763
0,2.6,397,-200658.46479,92885.95655
0,6,402,-195308.21222,92744.12667
0,2.6,377,-200782.51042,88263.2378
0,10.5,363,-195429.09352,88120.9831
0,1.7,362,-189840.26028,97228.77328
0,21.3,385,-189957.81494,92606.11101
0,2.5,382,-190075.45522,87983.0578
0,7.8,383,-216977.14941,84082.76575
0,5.6,401,-211620.39137,83930.06523
0,3.8,401,-206263.63611,83780.87245
0,4.3,368,-200907.12889,83635.04209
0,8.1,354,-195550.13565,83492.68752
0,6.5,350,-190193.11062,83354.84128
0,11.5,368,-184150.06797,110968.71969
0,3.2,362,-184264.36898,106345.61147
0,13.3,339,-184378.62954,101722.69412
0,1.5,354,-178812.70593,110838.66896
0,1.8,292,-173475.21397,110712.33836
0,3.1,324,-178923.66336,106215.38471
0,1.7,320,-173582.97232,106089.27834
0,4.8,350,-179034.61573,101592.38745
0,1.2,346,-173690.49616,101466.50224
0,6.6,327,-168137.59354,110590.4204
0,0.3,326,-162799.9331,110472.18961
0,2.6,307,-168241.82294,105967.26756
0,1.6,330,-162900.93022,105848.77093
0,5.9,319,-168346.27076,101344.42553
0,2.1,324,-163001.97135,101225.55978
0,9.3,337,-157462.0642,110357.27491
0,7.4,334,-152124.19694,110246.41767
0,4.3,329,-157559.84871,105733.79379
0,9.9,349,-152218.76784,105622.87588
0,7.2,342,-157657.58477,101110.52031
0,8.2,360,-152313.10249,100999.77299
0,5.6,384,-184493.01861,97094.58475
0,18.1,388,-184607.2764,92471.86391
0,13.2,383,-184721.53746,87848.89898
0,11.7,374,-179145.69483,96964.19525
0,1.7,355,-173798.15365,96837.93333
0,1.6,354,-179256.64405,92341.39907
0,0.7,350,-173905.91772,92214.76026
0,4.8,379,-179367.66059,87718.52855
0,4.2,355,-174013.63657,87592.20973
0,7.4,337,-168450.85482,96715.79067
0,9.6,300,-163103.12058,96597.15343
0,3.7,332,-168555.08183,92092.54145
0,8.4,313,-163204.15081,91974.14325
0,5.2,329,-168659.32421,87469.9162
0,7.5,303,-163305.18239,87351.22968
0,4,356,-157755.42729,96482.051
0,5,349,-152407.55703,96371.00549
0,4.5,340,-157853.15209,91858.97212
0,4.8,324,-152502.16246,91747.86925
0,4,330,-157950.88319,87235.99649
0,5.1,389,-152596.3802,87124.74788
0,5.1,347,-184835.93819,83220.76566
0,4.8,331,-179478.60948,83090.30374
0,4.4,343,-174121.37459,82964.29862
0,7.3,335,-168763.82092,82842.02172
0,4.7,315,-163406.31945,82722.95743
0,3.2,330,-158048.70312,82607.64977
0,5,505,-152691.18431,82496.49749
0,1.7,343,-146786.35093,110139.87317
0,1.7,360,-141448.50181,110037.14684
0,3.9,323,-146877.39392,105516.09598
0,0.8,382,-141536.29115,105413.00159
0,7.6,330,-146968.58984,100892.91482
1,3.7,500,-141624.06977,100789.48484
0,3.2,383,-136110.583,109937.73732
1,4.3,531,-130772.58092,109842.1677
0,4.8,529,-136195.0363,105313.49481
0,3.1,565,-130853.70966,105217.8081
1,7.4,629,-136279.48139,100689.88108
1,8.8,585,-130934.92336,100594.39309
0,10.7,466,-125434.61971,109750.6892
0,25.3,552,-120096.33673,109662.99928
0,5.9,464,-125512.29592,105126.51273
0,25,695,-120170.80904,105039.03045
1,3.5,496,-125589.96036,100503.01233
0,4.4,740,-120245.27008,100415.17059
1,5.6,778,-114758.13135,109578.82253
1,2.2,711,-114829.26905,104954.78591
1,8,617,-114900.41289,100330.85996
0,2.1,410,-147059.89983,96264.07017
0,17.3,655,-141711.94842,96160.77216
1,2.5,578,-147150.83077,91640.84595
1,11.5,630,-141799.72329,91537.45211
1,5.1,682,-147242.15333,87017.6522
1,9.8,545,-141887.52982,86914.31837
1,8.7,625,-136364.01813,96061.07027
1,11.1,558,-131016.0069,95965.77763
0,1.9,564,-136448.46017,91437.65529
0,0.8,576,-131097.11102,91342.26738
0,3.4,550,-136532.89329,86814.50606
1,2.4,652,-131178.07171,86718.64783
0,12.2,504,-125667.93408,95874.32079
0,2.2,613,-120319.81553,95786.11468
0,10.7,712,-125745.71125,91250.72946
1,1.6,625,-120394.27308,91162.45419
0,11,698,-125823.6911,86627.18038
0,4.3,529,-120468.63539,86539.12457
0,10.8,536,-114971.63412,95701.73687
0,3.7,477,-115042.76989,91078.00916
0,10.2,518,-115113.9952,86454.61515
1,0.4,660,-147333.09716,82389.4794
1,12.3,525,-141975.32263,82286.0669
0,6,577,-136617.42571,82186.17607
1,3.2,652,-131259.62606,82090.39181
0,6.4,660,-125901.16781,81998.99215
0,2.1,521,-120543.3786,81910.88284
0,6.7,595,-115185.05921,81826.30666
0,2.4,685,-109419.95711,109498.74516
0,7.9,607,-109487.66123,104874.96249
0,2.6,632,-109555.37383,100250.67197
0,6.5,640,-104081.37379,109422.7916
0,3,648,-98743.07774,109350.34969
0,4.3,633,-104145.99337,104798.95602
0,7.7,621,-98804.27896,104726.1669
0,6.3,634,-104210.62166,100174.61265
0,4.4,663,-98865.47488,100102.07518
0,5.4,651,-93404.66264,109281.32896
0,1.4,738,-88065.95458,109216.54571
0,18.6,661,-93462.51206,104657.20201
0,3.1,757,-88120.69951,104592.05756
0,5.1,711,-93520.3993,100033.0655
1,7.6,699,-88175.2758,99967.87814
0,7.6,730,-82727.69022,109156.01831
0,7.1,698,-77388.98946,109098.89882
0,10.4,700,-82778.83956,104531.38426
1,7.4,721,-77436.94307,104474.54499
0,8.5,678,-82830.10311,99907.16347
0,5.8,755,-77484.8944,99850.2824
0,5.1,596,-109623.39238,95621.18725
0,1.3,563,-109691.32292,90997.69552
1,7.8,700,-109758.90119,86374.46471
0,1.2,642,-104275.09159,95545.06872
0,6.9,781,-98926.7406,95472.78492
1,18.1,760,-104339.47635,90921.51917
1,6.4,848,-98987.93636,90848.89005
1,6,807,-104404.11981,86298.00675
1,6.2,817,-99049.13302,86225.09611
1,6.2,723,-93578.34939,95403.73035
0,3.2,664,-88229.91326,95338.50207
0,6.5,694,-93636.23656,90779.79066
0,5.5,651,-88284.60637,90714.84115
0,7.4,666,-93694.12109,86155.95132
1,2.6,732,-88339.05184,86091.27985
0,5.2,721,-82881.42402,95277.74596
0,5,708,-77532.89681,95220.82103
1,18,738,-82932.55957,90654.04196
1,3.4,686,-77580.8461,90596.75462
1,27.9,746,-82983.93947,86030.4379
1,3.5,743,-77628.79255,85972.79087
0,8.5,717,-109827.0545,81746.09056
1,3,756,-104468.67405,81669.55943
1,7.3,761,-99110.4207,81596.59662
0,1.6,701,-93752.09044,81527.40208
1,8.2,767,-88393.58484,81462.35964
0,1.3,781,-83035.37432,81401.40203
1,10.1,718,-77676.80821,81343.95679
1,1.9,727,-72050.37558,109045.28216
1,6,539,-66711.78372,108995.33774
1,0.3,751,-72095.01615,104420.88847
0,1.5,628,-66753.14083,104371.29543
1,0.3,661,-72139.65209,99796.58395
1,7.5,646,-66794.27915,99746.9518
0,2.9,481,-61373.01686,108949.88768
0,9.8,450,-56034.49765,108908.26109
0,9.1,544,-61410.98901,104325.81143
0,13.8,490,-56069.12417,104283.95949
0,12.6,615,-61449.18598,99701.43815
0,0.1,519,-56103.82414,99659.5567
0,1.9,479,-50695.75164,108869.82369
0,8.3,439,-45357.02259,108835.47528
0,6.1,498,-50727.13959,104245.68938
0,16.7,447,-45385.13125,104211.24116
0,9,479,-50758.53093,99621.26074
0,9.7,447,-45413.25267,99586.90387
0,14.9,410,-40018.2448,108805.23858
0,1.3,440,-40043.06005,104180.79417
0,2.5,458,-40067.78711,99556.43793
0,3,613,-72184.33906,95167.08278
1,4.1,602,-66835.741,95117.17267
1,8.9,607,-72228.97021,90542.97699
1,5.1,529,-66877.06233,90493.02927
1,10.5,613,-72273.60373,85918.97223
1,4.7,424,-66918.38146,85868.98624
0,8,501,-61487.14825,95071.62644
0,3.6,562,-56138.56365,95029.95838
0,10.2,430,-61525.15633,90447.44917
0,3.3,427,-56173.26236,90405.7538
0,11,374,-61563.22485,85823.53137
0,2.1,409,-56207.95862,85781.96445
0,7.2,529,-50789.95584,94991.63736
0,4.6,621,-45441.31996,94957.37183
1,3.9,492,-50821.34437,90367.40745
0,3.3,512,-45469.39758,90333.11861
0,4.5,459,-50852.73066,85743.59278
0,5.8,435,-45497.37184,85709.00908
0,4,405,-40092.62668,94926.88739
0,4.2,387,-40117.39845,90302.6175
0,5.7,382,-40142.21128,85678.33394
0,3.2,494,-72318.30112,81290.09722
0,4.1,354,-66959.85164,81240.3197
0,7.2,364,-61601.0639,81194.83176
0,5.9,420,-56242.69497,81152.99046
0,5.8,388,-50884.14616,81114.58533
0,1.2,338,-45525.63282,81079.85925
0,3.9,352,-40167.00671,81049.30544
0,1.1,420,-34679.55406,108778.46452
0,2.5,412,-34700.93147,104154.12011
0,1.3,436,-34722.39505,99529.6396
0,13.2,378,-29340.5391,108755.39683
0,10.9,370,-24001.85982,108736.15276
0,17.8,403,-29358.78408,104131.04309
0,7.3,416,-24016.62377,104111.79016
0,4.4,405,-29376.94234,99506.55223
0,1.3,439,-24031.55643,99487.50336
0,14.2,430,-18662.8527,108720.88002
1,0.7,452,-13323.88791,108709.59666
0,13.5,459,-18674.40141,104096.72611
0,0.6,371,-13332.12272,104085.42157
0,6.9,510,-18685.86245,99472.43133
0,1,265,-13340.35879,99460.90755
0,3.7,285,-7984.82947,108701.90591
0,4.6,320,-2646.01527,108697.82181
0,6.4,287,-7989.83909,104077.51152
0,1.6,387,-2647.54938,104073.42588
0,5.5,316,-7994.76488,99452.99417
0,1.5,320,-2649.16802,99448.90518
0,7.7,446,-34743.88306,94899.96202
0,3.2,378,-34765.34601,90275.67788
0,11.9,321,-34786.81132,85651.49501
0,0.9,371,-29395.12171,94876.86478
0,3.4,406,-24046.34168,94858.01958
0,1.9,331,-29413.27815,90252.5687
0,8.3,345,-24061.11235,90233.50312
0,1.9,352,-29431.55122,85628.67765
0,13.4,321,-24076.04326,85609.69343
0,3.7,363,-18697.50098,94842.93814
0,8.4,230,-13348.60276,94831.19506
0,2.6,273,-18709.12792,90218.41627
0,5.9,224,-13356.83779,90206.87957
0,0.6,226,-18720.4717,85594.29655
0,8.6,195,-13365.18858,85582.9656
0,2,289,-7999.69784,94823.27813
0,7.6,251,-2650.78755,94819.18778
0,12.2,232,-8004.62356,90198.95762
0,2.6,352,-2652.40537,90194.8657
0,30.4,249,-8009.54982,85575.33997
0,5.5,272,-2653.90651,85570.94464
0,5.9,338,-34808.27919,81022.70865
0,5,276,-29449.47558,80999.87808
0,0.2,308,-24090.89069,80980.88474
0,7.5,197,-18732.24412,80965.48016
0,0.7,193,-13373.1888,80954.14541
0,7.3,212,-8014.47513,80946.52472
0,5.7,207,-2655.75679,80942.13433
0,5.2,393,2693.12066,108698.33584
0,2.7,341,8031.91395,108702.6847
0,12.7,460,2694.72258,104073.94699
0,1.7,319,8036.9806,104078.31014
0,14.3,418,2696.40903,99449.43342
0,3.7,206,8041.96395,99453.81415
0,8.2,463,13370.95117,108709.877
0,9.9,251,18709.95377,108721.62097
0,1.5,364,13379.23329,104085.73442
0,1.5,200,18721.47956,104097.35655
0,2.3,207,13387.51666,99461.25603
0,4.8,183,18733.13341,99472.71033
0,6.1,197,24048.83177,108737.29461
0,7.8,209,29387.64215,108756.23875
0,4,200,24063.68605,104112.83807
0,8.9,196,29405.84949,104131.80551
0,4.7,191,24078.49417,99488.21339
0,13.2,206,29424.03054,99507.39398
0,4,215,34726.54491,108779.00563
0,12.3,224,34748.00058,104154.59712
0,3.7,239,34769.48075,99530.21088
0,6.7,361,2698.09662,94819.72312
0,3.9,185,8046.95472,94824.11946
0,5.6,265,2699.78243,90195.4082
0,3.6,182,8051.93809,90199.82037
0,5.4,242,2701.40457,85571.35704
0,4.3,179,8056.9224,85575.94972
0,3.9,174,13395.80821,94831.57921
0,4.9,167,18744.65562,94842.86499
0,7.4,165,13404.09064,90207.29937
0,3.9,167,18756.16338,90218.7944
0,5.7,160,13412.43606,85583.28372
0,4.6,161,18767.75054,85594.99229
0,4.8,181,24093.46407,94858.39296
0,3.2,232,29442.23266,94877.7859
0,1.4,184,24108.41761,90234.34325
0,3.4,240,29460.4118,90253.56922
0,0.6,200,24123.22201,85610.73032
0,16.7,223,29478.65639,85629.62294
0,1.8,262,34790.98542,94900.62761
0,24.3,237,34812.46492,90276.43774
0,7.3,218,34833.9467,85652.34909
0,10.9,383,2703.27477,80942.41565
0,2.6,267,8061.91947,80946.88091
0,6.6,164,13420.61295,80954.22493
0,0.5,158,18779.488,80965.95422
0,9.5,204,24138.14201,80981.7115
0,1.2,198,29496.75827,81000.61515
0,13.3,197,34855.48971,81023.35573
0,1.1,304,40065.28193,108805.69989
0,6.9,365,40090.13091,104181.42625
0,1.1,286,40114.95437,99556.95941
1,3.2,496,45404.20895,108836.38753
0,0.7,526,50742.85557,108870.89809
0,11.6,462,45432.21971,104212.10667
0,1.2,423,50774.25965,104246.42747
1,9.7,377,45460.26697,99587.66076
0,1.9,413,50805.6641,99622.10227
0,6.4,387,56081.54634,108908.99656
0,3,310,61420.19725,108951.30705
0,6.2,333,56116.27609,104284.57029
0,1.6,233,61458.35253,104326.77303
0,3.9,249,56150.99308,99660.26209
0,1.2,198,61496.20328,99702.48263
0,4.2,224,66758.91105,108997.52453
0,1.8,208,72097.51872,109047.14665
0,11.8,185,66800.13361,104373.01661
0,1,174,72142.16808,104422.83236
0,11.3,175,66841.65739,99748.75709
0,0.8,165,72186.8129,99798.60717
0,11.4,379,40139.72083,94927.2975
0,0.9,429,40164.50289,90303.13666
0,12,249,40189.23995,85679.18207
0,0.4,469,45488.4295,94958.02141
0,11.1,392,50837.10213,94992.5823
0,5.9,445,45516.51629,90333.88025
0,11.1,337,50868.50369,90368.45575
0,21.6,411,45544.52487,85710.25257
0,12,293,50899.90115,85745.04309
0,10.2,195,56185.74954,95030.75838
0,6.5,174,61534.36597,95073.23479
0,0.4,203,56220.46536,90406.64833
0,8.9,161,61572.39499,90449.14315
0,2.6,189,56255.17638,85783.2522
0,6,154,61610.54086,85825.46093
0,3.3,164,66882.94988,95119.53362
0,8.5,178,72231.50868,95169.18544
0,7.3,161,66924.28942,90495.47088
0,9.9,167,72276.14855,90545.15905
0,1.5,144,66965.62671,85871.50845
0,10.7,171,72320.79076,85921.23364
0,2.7,256,40214.08422,81050.45194
0,7.4,396,45572.88407,81081.68175
0,4.3,275,50931.38075,81116.38126
0,2,156,56289.97154,81154.61087
0,7.4,144,61648.50642,81196.60491
0,8.4,136,67006.99822,81242.57812
0,4.5,160,72365.51585,81292.47419
0,5.7,178,77436.12188,109100.50877
0,7.3,163,82774.60876,109157.88619
0,14.6,170,77484.07497,104476.23313
0,4,154,82825.94008,104533.84566
0,9.5,157,77532.02565,99852.04857
0,4.4,154,82877.19363,99909.70172
0,7.3,137,88113.32889,109219.14933
0,3.2,138,93451.90236,109283.98493
0,5.4,139,88167.82631,104595.19828
0,4.6,157,93509.7383,104659.89837
0,4,165,88222.38057,99971.10254
0,5.2,196,93567.58878,100035.86044
0,4.7,145,98790.45534,109352.48856
0,5.7,136,104129.08515,109425.06444
0,12.1,145,98851.60532,104728.41912
0,4.7,132,104193.42038,104800.76432
0,7.2,152,98912.74977,100104.44079
0,6.5,170,104257.74711,100177.13583
0,1.2,129,109467.22355,109501.87407
0,3.7,164,109535.09689,104877.61707
0,1.7,179,109602.9619,100254.03187
0,21.5,167,77580.02749,95222.66541
0,5.7,175,82928.50454,95280.36115
0,13.6,176,77627.97608,90598.6771
0,4.4,165,82979.83455,90656.22153
0,8.9,179,77675.92188,85974.79148
0,1.8,181,83031.0114,86032.17763
0,7.1,231,88276.99602,95341.81026
0,2.8,183,93625.502,95406.62396
0,5.3,181,88331.47409,90717.71597
0,0.2,189,93683.35227,90782.78278
0,5.1,212,88386.10202,86093.72623
0,0.1,224,93741.19978,86159.04195
0,8.7,204,98973.96383,95475.26403
0,0.4,189,104322.36938,95548.31309
0,9.6,219,99035.10798,90851.48258
0,0.9,220,104386.924,90924.30499
0,5.3,247,99096.25288,86227.802
0,2.5,239,104451.13156,86300.70097
0,9.6,217,109670.67885,95625.24561
0,1.4,229,109738.32384,91001.27263
0,6.3,237,109806.2972,86377.73119
0,0.6,188,77723.94899,81346.07317
0,10.2,225,83082.33628,81403.52171
0,5.4,234,88440.81496,81464.94153
0,11.3,273,93799.14089,81530.11586
0,11.7,254,99157.49656,81598.93032
0,18.1,264,104515.91544,81671.88998
0,5.8,262,109873.93379,81748.95544
0,14.2,149,114805.55005,109582.40348
0,0.8,200,114876.62572,104958.40163
0,13.9,226,114947.71855,100334.54059
0,1.6,169,120143.65563,109666.40839
0,6.2,142,125481.65438,109754.44102
0,2,215,120218.10404,105042.42757
0,15.6,190,125559.5109,105130.78641
0,4.8,256,120292.52917,100418.58552
0,14.8,229,125637.37467,100506.71253
0,1.7,89,130819.86196,109846.37527
0,11.3,105,136157.89057,109941.79356
0,1.6,160,130900.90282,105222.9107
0,5,114,136242.28598,105318.2785
0,2.9,208,130981.89231,100598.86957
0,10.7,139,136326.68854,100694.54607
0,4.3,98,141495.88642,110040.92832
0,4.4,122,146833.76451,110144.30379
0,4.1,111,141583.59782,105417.46647
0,3.8,113,146924.94128,105520.74698
0,9.4,127,141671.31447,100793.78691
0,3.3,208,147015.87264,100896.85412
0,10.1,220,115018.88858,95705.48252
0,3.9,258,115089.9731,91081.81958
0,7.5,283,115161.06742,86458.27441
0,4.5,230,120367.03847,95789.54751
0,8.6,215,125715.126,95877.44072
0,5.8,265,120441.45978,91165.90482
0,3.5,212,125792.88208,91253.8202
0,6,261,120515.87229,86542.37951
0,7,210,125870.54109,86630.56998
0,7.2,219,131063.17294,95969.6354
0,8.6,204,136411.18262,96065.61639
0,5.4,161,131144.2538,91346.05037
0,4.6,182,136495.58203,91442.08266
0,12.4,199,131225.39809,86722.89464
0,3.9,151,136579.97273,86818.78862
0,24,150,141759.13108,96164.91138
